Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A1	A3	A5	B2	B4	B6	D1	D3	D5	B1	B3	B5	D8	D10	D12	A8	A10	A12	C2	C4	C6
Compound3370	Hexadecyl N-octanoylalaninate	C27 H53 N O3	NA		439.40197	22.11	2462684.58730444	8706152.06843076	3757559.87408854	286030.410507406	1897537.1823209	3127426.33457144	2370145.00994913	8964401.44176306	3953436.84280529	3997169.2635433	7300130.95217997	1804802.77639962	4377121.74840116	5415830.80857608	10895438.9701979	332854.471255883	1671404.131345	801386.058296877	357269.219326963	2466723.56756847	183293.964587652
Compound3371	Pentacosanoylglycine	C27 H53 N O3	NA		439.40218	21.869	2462684.58730444	1051294.00209498	109430.722961226	176731.967899137	1897537.1823209	3127426.33457144	92033.9140620383	273020.203653313	76364.9864920795	600355.283042186	340861.658625453	1804802.77639962	4377121.74840116	5415830.80857608	1592881.0953463	467408.9839884	2030988.34137622	801386.058296877	357269.219326963	2466723.56756847	2394590.01647384
Compound3376	16,19-Secostrychnidine-10,16-dione, 21,22-epoxy-21,22-dihydro-3,4-dimethoxy-19-methyl-, (21alpha,22alpha)-	C24 H28 N2 O6	NA		440.19405	15.658	503512.69508211	1509598.89154665	1803769.34716572	1509604.15568045	15057133.3153154	11226182.5338315	177028.70022862	449949.727710205	379952.048987011	960617.426615271	460696.048772194	1956457.97079602	547987.57845675	2417177.27657124	4643592.78492822	1099476.86062812	1221007.98961631	2770730.53695035	1158927.51707561	1988492.52900528	13097758.905472
Compound3377	Ibrutinib	C25 H24 N6 O2; C22 H27 F3 N2 O4	NA		440.19478	15.426	4628329.98340799	8303117.99920347	1778045.82432643	1427690.87295676	12981490.0756888	11226182.5338315	999322.783843262	802932.285131359	2048426.73537939	962108.050090036	5514570.02088143	1948362.30996624	466886.095911895	2351558.94711019	4643592.78492822	1092737.54686796	522765.027097396	973931.33167086	1158927.51707561	1988492.52900528	13097758.905472
Compound3379	NP-021292	C30 H50 O3	NA	Other	440.36488	25.735	397835.092635595	2001001.48392796	1878917.81584545	3148543.28650567	2448426.79720152	3312293.57904833	981808.565953355	2509874.33534694	1027723.9046607	449423.761008948	8319202.71851404	1017546.31939983	680933.921591418	3140002.16098894	552249.476239656	2901561.08671889	2444837.28808846	2630499.83200503	5560599.93074408	228279.766804762	3618230.10554933
Compound3391	2-Phenyl-1,3-dioxan-5-yl (9E,12E)-9,12-octadecadienoate	C28 H42 O4	NA		442.30867	22.922	76724.0535606133	94680.759267623	59512.419550923	54115.0576201212	584509.325910498	459214.008395427	50350.9186339933	87861.0881455658	36751.7414112524	145945.287515211	94553.9582198937	144625.044695442	95430.8918592743	100594.416563322	115248.02398487	431087.060323985	647911.376732367	288617.530088894	43494.0627687611	541005.541417742	163394.447244523
Compound3402	3beta-hydroxy-4beta-methyl-5alpha-cholest-7-ene-4alpha-carboxylic acid	C29 H48 O3	NA	Other	444.3601	26.733	664053.885038381	1386938.21778003	1087578.02967725	643580.922888283	1909235.17833688	1777529.38710191	883323.991118008	1557801.8125557	1243821.84795914	1549766.01737315	1732942.02405446	1772684.25623816	1352059.28993496	1033814.31182497	1131385.93827014	2999846.66922357	3436323.55200173	4265207.13692172	863934.546570358	2291605.50519468	1819034.74304344
Compound3415	(1R,9S)-11-(1-Acetyl-4-piperidinyl)-5-{2-[(dimethylamino)methyl]phenyl}-7,11-diazatricyclo[7.3.1.02,7]trideca-2,4-dien-6-one	C27 H36 N4 O2	NA		448.27975	35.362	9002.71890424856	12593.7291054447	9242.6198745686	929186.618187413	86319.5899829625	45265.9425004569	5368.49055501117	5942.37751820981	5417.54570906196	26364.3108736967	77957.8334721852	5525.70426894333	17377.5440208679	9201.62369034084	11392.6581888932	1135865.42208531	100221.61191435	30941.2125597258	1146941.07802455	313571.679134903	50870.0407019828
Compound3417	N,N'-Dicyclohexylurea	C13 H24 N2 O	NA		448.37724	19.042	145205.901300206	488337.290569656	89190.931627192	890215.838883775	996661.607526322	849829.398349635	85300.524216757	42684.3524231444	42613.0693633289	149209.464845873	149271.580415175	21096.5593100117	561806.239645145	136447.413625109	1092969.12838321	973363.936590017	3928988.26074321	589548.643776196	390998.611539163	842995.987891969	151543.438168523
Compound3428	NP-017855	C21 H35 N O6 S	NA		451.19673	30.041	153488.350402149	73341.6072254155	44567.0544334316	107835.787138061	38739.8852398473	21899.5068127237	76405.9443195012	46067.4660755139	19127.1380554826	10197.0400748367	18637.5553258162	7582.48353139554	219542.464330075	16251.3650505086	196968.629873243	3394009.6296774	2589935.78607979	33718.8802169017	32068.6008287987	61334.1427031077	8831.76369595721
Compound3430	NP-022229	C27 H43 N O3	NA		451.30411	15.046	762634.322106522	1983652.55754059	1079466.12259704	545838.089291908	1567965.06553386	1821762.85361832	1005027.26141237	3117940.51037809	1332727.21355071	2111963.02858456	2972463.22120814	1253834.56050772	1004999.00571896	881569.715920702	571379.145030448	1005729.39172768	1066113.08156797	1560470.62844277	596852.276227933	2799330.8940952	1108182.9394562
Compound3431	NP-010746	C22 H22 O8	NA		452.09288	4.112	143812.878679315	90230.8193680693	312872.922970117	2739.3768917445	666528.612213582	1176364.99003196	182793.474441801	873602.921862646	268285.560105657	364771.472272993	1956115.65268619	255329.50461355	136176.331123354	657409.71506964	277116.095697304	5507.55061762587	178109.222996301	638969.299443783	5746.72742947951	1064260.45478171	2148349.97916726
Compound3441	2-Heptadecyl 1-isobutyl 1,2-pyrrolidinedicarboxylate	C27 H51 N O4	NA		453.38171	23.244	119223.12689001	433518.776657763	466270.346457057	59462.8453595961	262695.519682828	492229.302439622	75813.0773670042	270165.722201989	75741.522360815	440087.154469099	219121.318729859	530928.329538257	209115.599053833	131120.183173054	155570.446509073	98454.7416427453	283026.748925719	551263.004773887	90523.5808168886	568921.718675864	446275.300049684
Compound3445	Ubiquinone Q4	C29 H42 O4	NA		454.30871	22.279	106323.426089828	1176008.29909615	235329.000356856	396849.370209941	378667.134473835	344718.778110107	340102.126490608	902146.574827172	71890.5748477158	731738.328487537	780200.369285573	388895.978421672	706086.911714718	155878.519495326	151596.77079965	2108953.84826221	1454757.9695893	1197551.56954885	746607.938103485	1428609.26340122	644600.865002031
Compound3451	Ethyl violet	C31 H41 N3	NA		455.32905	22.516	130579.312851742	152043.000661298	62463.6796306509	227333.990154045	272828.155852182	137788.531081979	4041907.13356119	6091356.48589108	177626.466895063	136442.382805187	135534.079156344	75662.4146561449	226832.84383172	163083.323067865	214034.636186612	475197.366043009	282131.953833002	84872.2874048879	256429.24693927	201624.986347778	86043.0231051877
Compound3452	3-(Icosanoyloxy)-4-(trimethylammonio)butanoate	C27 H53 N O4	NA		455.39727	24.862	67802.8381036051	439703.242655298	403657.824727444	50170.8163973949	351487.487665618	530279.584853406	75616.8015959736	294711.609566396	71820.966893723	373975.383950952	463344.832375607	458836.456722998	252025.26651775	163576.113982329	361506.182344352	171667.209060188	282867.961222671	638782.535554901	47093.8055533939	476426.186702971	640937.739420147
Compound3455	(R)-osutidine	C19 H28 N4 O5 S2	NA		456.14846	4.286	218667.933621909	160693.840366178	142243.127916244	44080.3277823073	295618.957187188	295251.466460643	50507.5233682766	376096.852036071	131133.409651869	188592.566986804	262574.950053337	358694.25067196	87640.9326912671	441615.104063406	88906.0158875112	78067.2483029904	249814.41650876	251766.065092682	46834.7996870275	59100.2302597819	371508.009262348
Compound3460	Ursolic acid	C30 H48 O3	NA	Other	456.35997	23.062	1698117.02565862	6180655.23124233	4728965.55833948	6166141.23130014	4159719.2925947	1061111.28779354	3299164.64278552	533235.095389873	7626953.32158458	2283466.49323373	21397569.1361161	818482.330925258	370332.787528384	7310191.41037878	1156503.1274048	3738455.53569694	13024165.9774394	3315394.45448197	4295279.47194381	2337518.96260862	8128260.85124983
Compound3466	Spirostan-3-yl acetate	C29 H46 O4	NA		458.34062	21.526	544509.955777704	363421.237768671	260483.144783165	399778.338416169	1236222.32676594	790160.206432382	309471.024451993	342367.049999194	212154.621783525	415852.267187262	320822.24342281	488475.323637278	110301.097062663	563419.099818056	150114.294643131	2540255.63817653	1436068.28961274	971935.594805294	828291.136887718	1708485.79666556	313897.886838816
Compound3475	MFCD00026292	C31 H40 O3	NA		460.29853	25.859	189324.596160652	293054.017864402	50937.3031422014	210423.575685511	179458.294720983	23116.0803385983	183932.222134041	84628.0578577223	22763.5077160998	170015.082045902	273668.557496995	22313.9998654716	395354.343304986	129620.909355374	353136.680212156	1801095.74542085	714321.41478605	23443.2450669785	174904.266641563	444185.471507837	78750.0981802181
Compound3486	11-Hydroxy-3,16-bis[(trimethylsilyl)oxy]androst-5-en-17-one	C25 H44 O4 Si2	NA		464.2777	14.381	18346.0540898031	26528.4154036513	23579.9334606841	19915.4709170502	51758.587755793	34745.1619947199	16795.9233100325	25225.8074435315	17947.1403604452	35161.9696189848	31215.8745235888	13780.0522032796	306003.493389739	50779.370322547	97838.0289825184	25645.8807286094	27442.5587367625	26856.293133703	351154.133503028	37020.5776447626	24052.5777362984
Compound3488	3,6,9,12,15,18-Hexaoxaoctacos-1-yl acetate	C24 H48 O8	NA		464.33479	23.278	56135.7881562627	59776.6994618395	42645.1734053909	495665.469178664	122178.854078799	34848.244371006	35004.9523148425	51714.958569444	31835.8082444728	43493.7158596128	60403.3685248659	28381.246268099	85054.0273077086	56663.8442534002	107488.87357964	605932.18707413	93227.4006331062	26004.8748662168	514377.423152916	67057.2202952227	36726.243103714
Compound3500	1-arachidoyl-sn-glycero-3-phosphate	C23 H47 O7 P	NA		466.30611	18.791	932100.094620016	778321.999872139	328287.885319466	793576.926997711	1274925.08359284	1110222.50756349	347675.622506535	540671.160926761	555004.922179296	593541.155150658	1079784.44888334	155143.554339829	499404.188397355	585030.988442884	1262129.40507945	2514617.80135602	1240593.27067914	1053208.35513664	530817.530125966	805557.540732242	167550.106518443
Compound3508	Octadecyl N-octanoylalaninate	C29 H57 N O3	NA		467.43334	23.753	3073364.52259088	7301899.98165769	3916057.90402219	810874.968653868	5679827.47606602	4688168.91049022	2559857.10048581	7635536.81056215	4105224.82237535	4059077.28176029	11546346.4406813	4010565.78237819	3639195.83710064	4874945.50751284	9806358.76253848	1153915.64581283	3974517.75010071	2963781.63236542	889606.842828975	5199832.95836117	3081419.90253114
Compound3524	N,N'-(3,3'-Dimethoxy-4,4'-biphenyldiyl)bis[2-(diethylamino)acetamide]	C26 H38 N4 O4; C23 H44 F2 O5 S	NA		470.28825	16.355	644632.605259477	2885191.73428316	1603598.66909876	2827971.36231901	3528115.9040546	8190996.98801738	2899386.10191989	3589791.78654119	2843475.88402006	1904582.51081131	11796341.553114	3717651.72732367	8276892.6495625	3709587.69771995	2165656.58586192	6597801.29398768	4926624.69092258	3204255.44918652	297837.544631799	1182565.90659304	345704.524421464
Compound3525	NP-021866	C25 H43 N O7	NA		470.30397	21.656	119559.688596557	675526.173198192	251413.16303462	260815.132271802	387129.188677283	649576.183526594	756039.926425856	1152867.70049164	283370.046300482	463752.780598886	506478.41487181	70501.1380372955	705971.831723759	142604.583009886	135846.660395084	2920029.84645751	1591515.00987111	566845.228441109	288098.733637744	331571.377023797	402823.986369493
Compound3545	9-sec-Butyl-12-(dimethylamino)-6-isobutyl-15-methoxy-4,7,10-triazabicyclo[12.3.1]octadeca-1(18),2,14,16-tetraene-5,8,11-trione	C26 H40 N4 O4	NA		472.30463	11.573	703898.532590418	2225562.11755177	1892399.35551316	1023240.48377868	4876080.2451368	1463818.23006274	1080895.81816895	842837.572290646	3339722.80668173	2023512.91298432	2509370.96099668	905609.79612636	125113.542745035	2451991.48394511	890232.106411282	2930983.08150494	1190758.72414836	269907.443854686	1878291.52250438	629580.637051335	1967400.5996072
Compound3551	Nalpha-(Diphenylacetyl)-N-phenyltryptophanamide	C31 H27 N3 O2	NA		473.21066	4.607	94792.7747283342	28891.5457286687	46715.186177321	3032.28980515535	503598.652279665	180989.593506373	16548.8820994896	17307.8467812208	12746.5744162466	87491.2409679041	44712.2123127228	20409.2753042025	193295.209329973	190287.821428787	31820.5511675406	10274.7216189596	190894.088221047	102253.030501769	3470.90479596415	128762.056184215	325279.500009491
Compound3555	Dimethyl(2-methyl-2-propanyl)silyl N,N~2~-bis[dimethyl(2-methyl-2-propanyl)silyl]asparaginate	C22 H50 N2 O3 Si3	NA		474.31087	22.626	31932.6720577244	26609.3318620222	20060.2307900635	392479.395062793	103634.030980468	27767.70782346	23319.5820919723	24694.5882021458	16911.9710083083	26067.3459297404	32361.120707271	21170.8413202822	71309.7006152811	26825.282505713	63744.5152604802	1352911.14067955	55160.640763005	23751.3771354629	265936.925399601	62224.1365157108	26706.8285905285
Compound3561	PEG n10	C20 H42 O11	NA		475.29897	12.58	55860.7429253722	62160.3346641158	28151.8169254265	13014701.2742901	1039539.49931084	96848.4929430582	18041.0448793269	39271.0349537677	97722.245010064	38134.1616200144	51487.9687219809	42733.7386213393	430004.356724684	71129.3234643144	213417.682882766	28781032.8120996	330222.872773777	58310.0379776079	11499096.7365201	222632.525861206	48896.7488135357
Compound3566	N,N'-di[4-(2,6-dimethylmorpholino)phenyl]thiourea	C25 H34 N4 O2 S	NA		476.22305	12.228	31025.7564154172	186749.416537152	34285.713508232	5263544.74293418	1646791.8161569	80143.5136925737	44894.4010208925	59225.117120081	455247.92955697	176465.055270117	110877.17087325	74914.0941935042	862603.541776573	53166.7881231833	433575.462856474	9994526.48090047	64178.7595050715	124229.480731614	6127482.379504	179379.88595864	44402.576847367
Compound3575	Dimethyl(2-methyl-2-propanyl)silyl N,S-bis[dimethyl(2-methyl-2-propanyl)silyl]homocysteinate	C22 H51 N O2 S Si3	NA		477.29253	25.751	8125650.63176763	3286138.34343272	5339901.15749565	113211.81293376	2507797.32802725	1586960.42668348	104374.906532807	10485443.8392145	4070955.73773546	1579480.63139224	5187017.52848657	25934.7373182133	834657.702880709	4338668.98961138	588136.700512294	88367.6041913485	910502.462176594	904231.975116873	382814.092023587	886648.090473508	36890.7954582851
Compound3585	1-oleoyl-sn-glycero-3-phosphoethanolamine	C34 H38 F N; C23 H46 N O7 P	NA		479.30168	35.411	79407.1335866448	126940.774210342	103660.533869641	34659.1327096638	122098.644087039	40213.615733643	71990.8912713049	161125.997184115	187340.139818802	151749.232890745	470723.16074784	86298.9275823161	72048.4602770371	244721.932901027	142655.860649632	35212.303056744	34722.5500004508	45783.4394765516	74893.5336691343	203724.481624503	150155.506192309
Compound3589	DIPALMITYLMETHYLAMINE	C33 H69 N	NA		479.54259	25.795	253407.051259258	122036.980030818	326289.725135496	255852.214197318	343513.386438972	663819.452679601	85865.9253364174	114993.573178424	50341.0388569467	100134.604271645	149899.592111216	27552.6228822997	426795.263903302	52290.0597043811	280980.747881952	55922.3420525089	256728.301992467	646881.084336403	151580.175203136	232580.311883064	25173.3133524302
Compound3593	Oxohongdenafil	C25 H32 N6 O4	NA		480.25423	12.569	95664.3095901717	470143.977363305	101614.374563458	14444857.0031048	2121698.84910835	318633.459074867	94575.8990186243	187113.226559757	456666.974830521	208946.942440567	218004.028537511	107870.527897352	801949.616446098	216936.21799217	602654.624608408	21097142.9432723	258128.404655858	267865.393588728	13510989.5514448	944777.96848143	47001.4090481844
Compound3595	N-Methyl-2-{2-[(1S,9R,10S,15R,16R)-12,14,14,19-tetramethyl-8,19-diazapentacyclo[7.7.3.0~1,9~.0~2,7~.0~10,15~]nonadeca-2,4,6,11-tetraen-16-yl]-1H-indol-3-yl}ethanamine	C32 H40 N4	NA		480.32738	35.222	93035.5996761062	65453.6981736795	226654.820569884	37508.1975685815	106915.278726103	66351.0137318265	93737.7003361804	75845.2744081677	74974.0733711011	73711.0285926171	104038.321066472	6531.57090329301	83216.3541862207	109152.162102058	100965.783951719	4553.35590821123	4398.62441650117	9025.0536390375	30479.4098221966	16021.1135323862	5591.6476771265
Compound3598	1-[(E)-2,3,5,6,8,9,11,12,14,15-Decahydro-1,4,7,10,13,16-benzohexaoxacyclooctadecin-18-yldiazenyl]-2-naphthalenamine	C26 H31 N3 O6	NA		481.22067	15.889	74365.2015469485	163656.15756401	205019.570208829	69681.1111157449	262027.50608325	171820.887662321	136908.94134276	855910.429325957	141254.66678029	101303.657965551	303585.611185535	220629.121178219	802178.356925755	211818.253079775	2891235.09549376	152145.971175007	137279.271371095	334053.456974571	45445.2457089333	500107.679769288	222830.932090748
Compound3601	PEG Monolaurate n6	C24 H48 O8	NA		481.36126	23.452	67526.6892932251	66791.4367979736	47649.5428802174	1152194.83674091	435273.543415278	90577.4825169966	39112.749302016	60843.9407555122	35598.6428459446	48597.6609632129	68324.6572162278	31711.7578158292	112181.66948311	63313.2910691608	115811.519416906	3007526.2461953	194991.713451492	126445.352092105	1299959.820541	88549.672574869	41036.0318848765
Compound3606	(2E)-3-(3,4-Dihydroxyphenyl)-N-{3-[(4-{[(2E)-3-(4-hydroxy-3-methoxyphenyl)-2-propenoyl]amino}butyl)amino]propyl}acrylamide	C26 H33 N3 O6	NA		483.23729	15.769	51024.3885747241	60027.5333345047	97124.0619395222	57633.6507404996	208316.587507322	188100.990855906	68243.510722772	301935.143150904	87140.5205026805	174537.716757	131166.666584781	44910.0520143928	382834.081137882	49969.3602140463	2560619.82426948	94231.8454363998	105796.412741494	157150.761070061	42120.264145959	118893.802962793	49788.415549503
