Name	Assigned Name	Formula	Molecular Weight	RT [min]	A1	A2	A3	A4	A5	A6	B1	B2	B3	B4	B5	B6	C2	C4	C6	D1	D2	D3	D4	D5	D6
Compound727	(R)-Salsolinol	C10 H13 N O2	179.09451	12.106	5613373.17670537	19396751.855966	6631719.66576478	27176999.0954024	9353431.24824207	13363389.8522941	8228666.7524197	56207204.6498048	68695465.7959757	45661736.6351957	32202808.894019	43519540.1770634	7520352.24283268	14051700.5306784	19579831.8127432	38067920.1510023	13266701.3196222	32115913.4093185	21604984.4693082	18791772.3118712	42754878.9953892
Compound736	9H-Fluoren-9-one	C13 H8 O	180.05741	17.9	14315253.0943958	40549125.3054213	15243552.4796245	22074382.4084581	16232645.2699962	41953007.3435522	10191357.4283295	64140798.3195985	21851731.9250436	21608790.4407879	35828697.4202026	28905326.2903462	16257166.8227725	48681922.634236	36503075.6334661	23647905.5228122	23502587.9716396	26282945.0101175	24448715.7217585	39336219.5032949	42239817.0752452
Compound742	2-HEPTANOYLFURAN	C11 H16 O2	180.11489	17.874	28571691.7984231	440794570.653703	56979743.7913067	83032145.6889274	11514936.6608913	99658851.3291291	3763384.59272524	50352509.2399217	56104730.5673816	70718439.1973498	197718091.933657	29264857.9728774	110802543.436901	146417004.283529	370577345.753844	86144301.7930046	108084324.237743	62149078.9779815	227578150.616853	78658981.254644	121669995.821169
Compound743	2-Fenylfenol	C12 H20 O	180.15131	16.116	33359905.4264716	21202725.4678493	9117693.16255812	23425209.4589727	12219167.5585756	261477065.409074	17746587.0803864	21011320.5829824	16439509.7108321	21023836.2924622	18013314.8712119	14788161.9633473	13823907.4427101	24807529.8933237	29310707.6834098	23519090.0594882	206948182.783935	45829181.3178455	23619282.9315172	48627429.2850689	21111469.8875701
Compound744	3,5-Bis(2-methyl-2-propanyl)-1H-pyrazole	C11 H20 N2	180.16248	13.8	97777279.4128331	233854174.79688	128517189.056512	128384075.835722	95063395.7803696	173296805.209865	106253331.346416	272596306.350907	185905517.32592	112469120.804054	139272772.779997	229140196.799162	100898833.658555	199425106.517837	246751272.851238	210121193.192059	186142005.546392	295894204.017261	273029205.141574	317968789.557935	141859773.136859
Compound746	L-Tyrosine	C9 H11 N O3	181.07283	8.039	71376006.5848141	20337581.1999992	9767825.82100414	18757649.3798128	11196032.345257	15080398.9942237	5294480.09182769	7455138.50215557	6605981.73954349	8133905.04762316	6979132.47177813	7236738.87123662	13950860.3807753	15861012.7228463	24515903.4788041	10825370.067973	12812012.0592213	19320921.9207183	10347844.2405437	13732082.2781717	13591589.8687695
Compound757	4-Chlorocinnamic acid	C9 H7 Cl O2	182.01331	12.329	3483312590.13489	1864839167.71632	3134849078.16836	2328467515.49724	3522199530.72472	1689641978.45449	3711488700.94498	2317170821.40325	3227691022.74344	3175969182.18786	3321463648.25917	2879584609.18358	2143406375.49513	2609360183.75092	1966450824.64534	3587387158.12575	3173681468.88825	3195043096.84012	2986280868.87206	3159858746.92013	4528617249.30998
Compound758	4-fluoro-3-nitrophenyl azide	C6 H3 F N4 O2	182.02383	4.284	95674215.0929805	37095761.8661791	30733985.7160528	32226444.7630561	65469395.0791109	31858179.7793767	17202714.5808652	53922469.202187	25545195.8809594	55692141.3917477	11823327.8502397	69612702.17806	15485079.1276214	50127269.2416575	47662387.5734343	36409302.5102364	55004903.4825959	56577219.8649136	43796348.0919588	51793783.7398658	87322661.8913242
Compound762	DL-4-Hydroxyphenyllactic acid	C9 H10 O4	182.05691	11.269	68723662.0602928	45802950.119761	21755818.5470294	52547841.4142867	53110108.2467876	58716647.411629	34720153.9286227	55197886.8221937	41785012.444939	39357981.0832137	38020825.0286174	53923136.142738	30307021.1088036	32879851.3065802	39249021.5000737	63056018.9135726	32199583.018185	33535786.4901261	3585738.57210708	22991112.9768773	2811704.04613181
Compound765	D-Mannitol	C6 H14 O6	182.07801	3.727	115231033.895509	1272065117.007	43447539.4642429	1261870232.77891	74342080.2934958	731528054.12363	30233546.8793673	104384436.330131	38595189.1957319	96579034.0593929	39017288.2867836	60133418.239394	677022078.737445	1544232604.19015	1057883539.6991	49450317.3451762	1034302790.28006	31544359.1022345	16193578.5875924	927740572.799198	11070024.3133891
Compound766	L-Iditol	C6 H13 F2 N2 P; C6 H14 O6	182.07877	4.049	54855350.8622882	147229346.193281	19022733.3518257	1025446776.42628	27093737.2011848	598148420.087031	5972515.15888764	42755222.5141771	10597472.0599806	48320471.6925815	8323790.33166035	34406781.3700767	514063131.902499	995678582.370195	638517281.737172	21761489.8566738	597449283.145842	23338978.3315516	55442195.7194728	683116030.111699	31790615.5168847
Compound768	10-Undecynoic acid	C11 H18 O2	182.13111	15.911	9759603.39016376	27408349.8673443	14852307.8280974	45584489.6930551	10191635.9067921	74606115.7127427	44902430.4834683	32448403.8713591	34594782.8287472	29414003.095002	29462759.9324775	34890271.6785294	43434462.8545439	49322818.7906325	70585909.3399832	56357821.705384	68125122.8120473	24397515.0801356	109038079.188724	26827090.3864825	63151279.700955
Compound769	DIPIPERIDINOMETHANE	C11 H22 N2	182.17821	13.602	464139340.416525	788427498.427117	360758819.764355	677130172.267811	260723410.038908	680897323.858116	547739585.117189	982779868.824637	822900495.885628	378182202.076712	747875819.926441	902594786.005637	317210039.298061	854720543.094108	632735823.291245	1164635013.87694	812672508.177261	469906316.456203	1807585033.09723	872342092.939219	751620999.734615
Compound773	2-Thiazolin-4-one, 2-(2-thienyl)-	C7 H5 N O S2	182.98101	16.684	966362808.048438	87194357.4274451	17007521.748001	20829822.2690605	19266758.517279	46608183.8415608	23436371.472252	48866360.1037063	33488101.0022533	17738935.0258765	22065766.3068916	20937398.0272421	18659882.2482793	27546726.3185187	20158103.4431244	21876838.5586992	26397928.9809201	19167825.8368692	28094533.6307121	39799317.0369991	29129628.8614971
Compound774	Homocysteic acid	C5 H10 F N O S2; C4 H9 N O5 S	183.01919	4.361	367999091.686939	26194880.6252084	33332090.1160439	20604727.0445427	182263352.001623	52650405.6639775	8847763.04599477	86042147.8265729	29573782.1049893	25140661.7038854	7488111.89828019	89104461.693318	5530693.79796336	5001170.79499629	6030946.8916304	21736874.1465881	14715270.2277018	29984527.2263451	25543368.9832968	15234000.7593848	587706370.279387
Compound780	2,2,2-Trifluoro-N-pentylacetamide	C7 H12 F3 N O	183.08685	3.837	57842513.7929252	66937290.0590416	1300422.72321	111876407.936701	78693579.2408149	91203969.1072778	670559.457209244	32237051.2506385	1090161.84869986	115345344.632334	1217157.7805546	117186180.134886	7448505.21908391	11694744.361426	11684579.7485309	64721430.9622673	82289329.753229	87036627.4457207	76764194.9713017	67913458.5573457	59419533.1930966
Compound782	tert-Octylacrylamide	C11 H21 N O	183.1622	4.502	15796906.6043758	147965439.869576	10238312.3111263	310631188.120303	13811232.6391385	201703102.465864	6805373.64550842	12515009.9224132	7272599.23617402	10008318.8498493	6122828.88160666	11729834.0053014	55021764.5501632	311439277.00674	180030211.150026	8520476.83975969	193320769.042866	12967207.7265118	13826838.0778599	213014086.710959	26758890.8273022
Compound783	5-Heptyl-2-pyrrolidinone	C11 H21 N O	183.16224	4.866	9925006.4028272	106805913.06079	5906609.61623377	204139687.02868	6583513.97564463	34087645.8522972	4412466.10337007	8936786.40215769	8888215.08506153	5037447.06159476	11272229.8086224	6451116.98890017	62369510.5224823	121321292.277797	157632294.439029	6427849.47451981	117280715.963101	8478280.84476976	8584587.43908536	101580978.276661	6482344.20244845
Compound785	1-Methyl-4-piperazinopiperidine	C10 H21 N3	183.17341	13.416	39670047.9929819	97276547.1429015	38674584.200129	35919638.4670347	40557721.3344252	92514836.0365495	72968572.8616281	78935789.1433958	96934605.5767256	54203774.1803024	60744492.0190783	83290486.445007	22739575.484454	109312005.322989	59235940.5310566	101073700.602497	52915492.1915795	94716063.726586	141428093.628407	91167330.2211322	67161669.5236306
Compound789	3-hydroxy-3-methylpentanedioic acid	C8 H3 F3 N2; C6 H10 O5	184.03458	3.812	2059295533.41487	1340228496.36402	1114329689.50347	2059440656.67029	1116973969.50872	1273754875.30302	657961884.723625	737866185.301019	656801482.420217	1304573955.48284	684467368.59174	1313629340.38167	866446529.816975	1718380844.00928	730847759.451409	479628513.761483	1014668452.19196	852505392.515126	1088404163.33723	1164742747.23475	783699346.719915
Compound792	Benzidine	C12 H12 N2	184.10335	12.903	396132190.22413	1835259157.01419	442111679.696398	1333436493.24955	312274784.035492	1876630878.09089	651778103.903463	2397922476.00333	1430795800.01671	1163572673.13949	1197395583.41605	1456273268.17908	884186528.995292	2084228318.07517	1604878840.86576	853947956.966497	1629130165.64884	526770568.813025	998763500.177809	2111594582.33125	802826495.95528
Compound794	3-Cyclohexylthiane	C11 H20 S	184.12842	16.337	58992535.7127831	9914966.39511571	19033308.9544758	5986258.25463672	29133329.4131393	15282602.7289876	6576353.98849362	29028200.6142042	9584443.78068756	19920722.7946956	11899789.6260729	4964067.04381428	4236068.43610243	7512776.37274176	6608643.71189958	26855210.1572074	36520143.3935072	83068063.9130179	27815795.7716276	12125431.2438643	20810798.0068265
Compound797	Eglumetad	C8 H11 N O4	185.06867	4.657	28759429.8831899	166927685.907297	58698621.5406788	51542849.0342335	17102162.8376727	33524913.4075132	55563826.6208808	41364617.8060669	27841433.4329068	65118438.0527406	34558619.4044372	84147121.9532814	51024537.1232277	58884883.8192777	44702673.3462398	39883480.0825344	60146692.6298661	43521171.61454	39999053.2203956	90704148.929443	46356793.2482641
Compound798	3-Methyloctahydro-2H-1,3-benzoxazine-2-thione	C9 H15 N O S	185.08733	14.402	16480851.6764456	28050644.1894891	29129910.4985078	24022266.0564972	18455357.7004468	25295119.0557695	21317969.7676927	69468293.824339	37022620.7019018	28012869.9519125	39166688.0533901	47136252.7577819	18279503.3339607	53132343.740974	41492048.4179495	51625978.6653117	37855500.5688759	33643410.5477973	47385200.7482371	56518566.6595337	41303279.1525351
Compound799	N2-neopentyl-5-methyl-1,3,4-thiadiazol-2-amine	C8 H15 N3 S	185.09846	4.248	389003347.420672	290667990.298753	131697735.187892	280778587.419788	261649325.712401	349632402.441259	118526394.71734	152388019.895128	209615010.510141	274457347.603237	67199657.0487182	212578724.852547	329875780.765761	287384176.549258	200167506.425397	102719464.222386	92724292.5998232	176974844.094771	141385497.357349	151656101.756559	137948448.981054
Compound800	2-Methyl-1,2,4-triazaspiro[4.5]decane-3-thione	C8 H15 N3 S	185.0986	5.872	153564206.473323	111942252.912244	46120758.9238307	140441096.298173	95846320.4237906	154833152.953924	61858723.4082969	90953031.0315958	85920849.8216467	88805634.9133543	85627993.9413376	110284394.193313	94851004.7323426	127707016.767728	101368401.880716	85268732.7019928	60671174.4529296	75819097.913924	89577107.7732455	82451814.8707784	44184443.1096027
Compound801	2,3-Cyclooctenoindole	C13 H15 N	185.12026	14.87	16380534.7617591	44474690.8866764	8571202.60806504	32467524.8426804	16317287.317417	72272727.3987247	19026224.6935238	86915793.8381825	43468959.5356482	24984229.8762661	16490697.9201307	31820204.2417794	13055345.485274	33573590.1918355	23763094.5549486	22519906.5282109	31286471.28617	17481600.0107398	17401907.0480713	39023845.0426638	27702776.8194441
Compound803	Butylquinoline	C13 H15 N	185.12033	17.726	2025052611.95769	9033044659.08754	1237220222.8302	5236147892.17096	2646871083.17022	11985414919.8901	3293953623.71505	13658773201.4723	8614407400.53195	5825225288.20129	5699661880.66206	4801766753.72497	4972754637.86867	7032291270.19982	8411682060.8138	2536048001.89004	2403571430.75404	4141287595.23499	5067610151.68987	1655301536.09979	5048223318.80269
Compound804	7-Hydroxyazacycloundecan-2-one	C10 H19 N O2	185.14127	4.288	4130092.46645445	229923402.591014	8199367.89997074	269835500.085088	11999780.3392579	243668822.376894	9634923.428898	21681084.4408132	9431556.25966223	9078218.95398953	4503400.79858476	14766212.0241044	64121429.6266008	338004734.503326	89235388.6004676	8638155.74118378	100232109.9386	13053677.9177881	11790037.7299054	104869019.507196	26018371.091042
Compound805	Butyl 1-methylprolinate	C10 H19 N O2	185.14141	13.081	14773158.1511607	67791661.6888348	7296970.10778304	62985917.2795206	7351694.62505085	47801025.3191458	12250212.014241	15123319.8594194	12569759.0975614	5748590.83849182	10638023.1383935	13821463.206118	26123257.5659289	67285084.8648528	55168131.1016247	13128579.1715478	72044448.5939551	9303025.92817995	14591289.2085687	41617645.4925003	11531253.6888904
Compound806	6-Undecanone oxime	C11 H23 N O	185.17779	9.127	1316369.06383471	24973124.2793425	618714.503583552	144526877.315609	1386042.44652176	157343485.140099	919727.250993504	772228.980993033	845814.290340385	746154.718827751	2011378.80590631	1259185.93552684	41236033.0949049	150778693.430206	20092617.9459458	1402752.03110898	8606807.08033127	777527.39901243	721678.49987262	8004723.33887909	1092807.14529951
Compound810	N-Hexylpentanamide	C11 H23 N O	185.17789	4.309	10930570.1063024	213367477.956016	7302010.69907854	858543876.247755	10604196.7757574	710632204.242247	6736433.7523121	9845946.81450807	9189808.62437523	9455868.59108852	5201303.31647863	11039276.1259152	247970832.85532	1112957993.555	533895957.646861	9976830.86946154	382178097.714849	11804336.2644239	9968113.36788941	534609835.044064	12148126.5148824
Compound815	4,4'-Dihydroxybiphenyl	C12 H10 O2	186.06703	17.198	1741574.43675197	23079241.8014483	6728586.63207826	4148695.99047124	1991958.12861891	2592536.78845048	4309300.56964203	24210455.7070329	52593041.4660508	2118782.30147983	57161751.8018608	2175404.22139722	1959351.44992198	2672680.97280158	2690000.17682931	12321270.1348348	2573785.86084475	3318115.69307509	2449329.17625772	2626352.6495402	2572596.95933109
Compound817	Dinitrosopentamethylenetetramine	C5 H10 N6 O2	186.08661	10.51	43929423.8564765	4331854.9501357	2754218.38114147	2168778.97281759	55140009.8447179	1285089.16866288	1439060.23997055	2755881.5488257	3507866.45369042	1173382.40996956	4374975.63581396	4717079.11016508	1068559.95023909	3531400.83302308	1737327.6460098	10873398.1116971	3689054.53214629	8793723.97687226	1478737.23096853	3682097.40027927	4744350.66209706
Compound818	Ala-Pro	C8 H14 N2 O3	186.10024	4.209	3946851.50084623	237068213.446342	29191173.5908309	197658407.962922	56369564.2415184	267322904.923422	6778361.96931238	38370746.7670594	7527295.85588879	39875123.7453467	6157722.02444937	33620029.460631	98914411.7421948	93833925.4494987	124382252.649635	20027781.3994081	35983592.4898287	30578571.8975852	30760588.7586371	23805604.0287398	33089011.5264691
Compound821	capuride	C9 H18 N2 O2	186.13658	14.53	147521396.455396	144756829.93392	98926586.3287332	79429537.5814568	84666750.8631353	40806197.9020006	82948383.3040184	125174629.812368	94039378.4499615	139796463.430192	88675859.7440915	126118890.63922	8471349.03611282	112980882.994714	65174954.0456892	107929374.124895	89244273.2276658	102882149.179392	92361066.7929994	11209224.7996195	92874986.4650123
Compound822	1,2,3,4,5,6,7,8-OCTAHYDROPHENANTHRENE	C14 H18	186.14061	25.312	5187787.96954622	25489356.8853032	13068390.1392905	28131751.462171	4126174.11327001	4495147.67852909	2852265.53833841	45984721.3324873	4671122.3603154	56689610.0784019	4572870.38803078	68733820.4987999	2763378.34954948	4021016.45082698	4666166.63466304	8430001.52160517	59825607.8170769	6783526.82666528	5314487.31167396	52441342.1208995	93515933.7731852
Compound823	Propanoylagmatine	C8 H18 N4 O	186.14801	11.147	15848485.8510487	13377563.5670516	10206921.0085193	18877273.4379873	8541891.70125912	12536653.5016914	13955761.8877935	39660543.9955865	16132895.7578333	14133214.1256823	18129493.8003645	29193398.5657825	7136186.56225643	22799812.3457465	24924218.3433349	21682329.4796049	17496196.6081602	19054618.9260742	53506302.503085	23932359.268481	22598917.7312868
Compound826	(E)-N-Methyl-1-[3-(trifluoromethyl)phenyl]methanimine	C9 H8 F3 N	187.06085	4.966	3178693.72309499	6076362.08572126	30558496.8148059	10258225.3317088	6247724.32598744	4099470.89757597	8533756.16270415	9668850.69993739	6902156.55798089	6785632.26995674	13257196.833311	7235724.33450587	8247320.05007902	10318395.4958786	36735221.6617866	31929340.3677282	15211267.413035	55667277.8474522	11953373.2342866	15777435.6480724	15216758.7831423
Compound827	trans-3-Indoleacrylic acid	C11 H9 N O2	187.0632	11.067	1642780234.497	2316707259.42968	1529663208.46125	2015422387.97716	1754491008.0268	1605091351.30481	1050688390.62839	1548103063.8602	1269828503.62812	841633214.229134	1581487755.08773	1024575311.04606	1627073147.668	1609590695.05374	2670013011.23775	1882480348.33115	1054975564.03531	2263614365.67256	1604248833.80416	1030977066.254	908857950.017978
