Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	A7	A9	B8	B10	B12	D7	D9	B7	B9	D8	D10	D12	A8	A10	A12	C8	C10	C12
Compound221	Creatine	C4 H9 N3 O2	NA	NA	131.06946	3.789	22755177.7283458	18828710.3677314	53714599.365001	19091599.7287346	44139051.7192274	16730743.0443816	12808451.4431812	24522112.2614618	15163597.1906422	250914345.313992	46556437.028637	97448435.2494501	49177378.1559637	141678912.346755	10917626.4709845	28143861.2929182	52767508.4218855	54093190.5206812
Compound223	6-Methylindole	C9 H9 N	NA	NA	131.07352	11.715	2011718.85586697	1891208.7467423	4834252.2485976	1827811.32896385	3052018.89235306	752837.768975948	1301125.08977648	1549539.20874335	1081191.14148493	7978367.38666495	2053268.17375758	1926209.56067322	6463190.56618778	6182456.44658492	2018415.91510722	3291831.3273813	1533042.30307896	876842.987472467
Compound224	L-Isoleucine	C6 H13 N O2	NA	NA	131.09464	4.623	112747030.283679	63350883.0573024	61423123.2644461	83309145.9475642	258702779.974745	28345256.7033969	39070720.020055	29461584.2712316	47401682.6086378	182734023.387984	45351503.7621974	230692441.356867	78248111.2543635	473173641.799973	120124843.799151	183931538.950567	190416129.365712	110193143.965984
Compound229	3-Methylsulfolene	C5 H8 O2 S	NA	NA	132.02445	4.564	8603337.76799925	5307181.24576053	11476049.9287444	5630338.74362622	17524689.3667368	2606088.84449363	2738783.3656998	6379252.3935994	2206086.96078078	83404128.766667	10226155.0891321	18084405.9978013	25129812.8790741	57343943.4045456	9043028.55488551	15879547.5203641	14278382.2906614	6757109.91201697
Compound235	L-(-)-Asparagine	; C4 H8 N2 O3	NA	NA	132.0535	3.453	1130145.71065244	621203.915465602	2092356.51243005	618517.988048952	1506745.55039445	327496.953016667	354490.043208785	699382.64474868	315878.252504002	13872902.1524158	1969736.66289711	8029183.00347138	1200654.52541773	10561082.7299688	774151.192631425	1919931.59155076	1031261.64394161	945272.952617633
Compound236	Ornithine	C5 H12 N2 O2	NA	NA	132.0885	3.548	1490537.60588347	677421.869617597	3020358.6172499	627919.641320484	1533710.35774089	278629.652541337	461844.241849613	576777.887823084	239506.088238649	4289958.61353277	602528.828673896	2467536.06205738	3063884.17096396	4180359.85283825	774780.086733989	1306869.57844481	758347.782870452	733894.544193449
Compound237	Tetralin	C10 H12	NA	NA	132.09372	14.429	162690.983518356	129419.673844417	368723.315638147	323835.65226276	547269.014465157	139232.514875528	106511.365195686	114816.312846362	20955.6406482923	347012.816251317	54560.5702872305	176129.359263141	522763.775867403	1254556.57670238	452095.060327602	366644.677733753	483039.618990883	105218.694160852
Compound240	L-Aspartic acid	; C4 H7 N O4	NA	NA	133.03746	3.462	1670377.80471922	858457.230824451	2768575.15804363	1126273.79902844	1944086.60701873	251714.947135158	494801.646170851	673220.518691828	346656.26370152	12358784.9312905	765181.800914336	14459994.4760105	3892392.46631825	12542174.5898929	757112.867337811	2117110.18387634	981250.211220023	1658189.48465432
Compound246	D-(+)-Malic acid	C4 H6 O5	NA	NA	134.0202	4.583	1847387.31465463	786247.477310271	1666618.61060556	2167295.52755505	1861531.41741951	250809.224620126	565576.186215483	472074.41136	381718.935460214	3808661.09716883	794641.393215737	4838206.65168901	1766273.80343834	4378962.90655711	888820.885724695	2049584.72015567	1454708.99826421	2011015.44164117
Compound249	4-Hydroxybenzotriazole	C6 H5 N3 O	NA	NA	135.04081	3.8	1525751.64187288	1452631.03458533	1959012.77964966	1007263.75592175	2669807.08165628	1528555.67756545	1174328.6908865	2317432.13087497	1509161.44330106	7980156.69763131	2166281.09694828	1025203.27110068	1838535.4862957	3260537.38446383	531511.306259246	1205505.0309012	5009017.04556544	2077453.96303288
Compound250	Adenine	C5 H5 N5	NA	NA	135.05448	4.106	233773.944061037	81906.1735801989	233515.818374875	561482.874174799	187793.771734328	47774.0895866771	66756.0043362297	80603.5954044556	44807.6499921548	825678.86926665	136257.015381382	589393.111997779	157615.971367604	412653.233363933	141716.739022225	159976.92403754	440302.921493547	290119.766834649
Compound252	N-Benzylformamide	C8 H9 N O	NA	NA	135.06836	4.505	3328146.27083066	1619972.6545859	3144443.06872214	2711418.93915284	3577547.60935052	379641.732177402	570716.165688257	1348451.77314125	469144.619842701	7725000.93452227	1445044.72842405	9406069.7507165	5003242.16255786	8082015.04130513	1907755.79644335	4260452.77059645	3912081.73125483	4655085.96753642
Compound261	L-threonic acid	; C5 H4 N4 O; C4 H8 O5	NA; NA	NA; NA	136.03842	4.164	779956.554290639	740365.846622106	4534251.45032539	4640546.93206485	3749283.79395612	922797.083618048	712039.378648591	683810.704920512	1384572.21014066	9054103.46607297	10056867.2980869	3542230.03057496	4319874.80340531	13225576.6901858	1816240.83694481	6166355.21585822	8797175.3297019	4990516.78541315
Compound262	Hypoxanthine	C5 H4 N4 O;	NA	NA	136.03842	4.674	1225450.39212446	2690983.04133914	2960782.97401563	2037282.29331253	2304121.42878689	517509.413204113	1775767.90536876	1700824.85995394	472306.052345017	6038742.76527592	1481582.85429955	4206297.91684006	11734942.1354486	9544666.4768554	1483944.25855892	3213806.58341378	2101117.97060165	2539189.83935042
Compound265	1-Methylnicotinamide	C7 H8 N2 O	NA	NA	136.06365	3.692	40754.7715166753	17655.2477262351	114765.049306714	274341.746344562	196494.009698817	9351.27177313212	54384.8315893576	39605.2582085196	30605.0684610524	133102.135810232	75580.7903458632	183255.899680011	126455.294631375	85813.1797637355	129938.968418165	131880.079134088	10482455.5213858	1180624.10497107
Compound267	3-Pyridylacetic acid	C7 H7 N O2	NA	NA	137.04516	3.796	17113945.7037167	16080116.7874265	21094927.0024971	5826258.5606693	17549833.6784296	8396699.78106498	12569690.4298042	17145658.6864604	8036172.5927548	48045840.5002578	12668986.6032371	7813800.96246352	24393731.261438	27761635.9847173	9497526.77256466	16269528.9631273	8470063.99690484	7239771.09719075
Compound270	Urocanic acid	C6 H6 N2 O2; ; C6 H6 N2 O2	NA; NA; NA	NA; NA; NA	138.04287	4.334	6306616.60922137	4603335.97943595	19845778.1289425	5454647.16921429	1759290.57608309	1460053.03145077	255295.945126902	3444390.3711558	904851.997198286	41981504.033978	2768727.15549449	6731952.12642	34296063.9703498	33628370.1439617	2613264.03007514	8765659.14345533	13991702.1073289	25737392.6659225
Compound285	Guvacoline	C7 H11 N O2	NA	NA	141.07888	3.807	698249.070207109	441576.619766937	364176.979557805	196066.274252265	390440.335830251	233681.716916878	207474.915912923	284069.168897016	165969.393571451	2218370.78178453	365333.761643168	120649.417140535	485321.648186654	1488775.43482557	75806.5304629558	521353.1158583	213037.594696746	114599.467569436
Compound288	Kojic acid	C6 H6 O4	NA	NA	142.02405	3.831	248970.943069653	604063.596286679	218991.888716412	585158.335793655	218635.265536716	1894141.19634655	637220.194190654	852841.409158008	2431271.60624033	153531.020553612	2342215.93975548	97375.9597499221	169131.592265506	253232.15193561	285061.799499535	798776.174333086	601144.982726892	326356.971744452
Compound290	2-Methylnaphthalene	C11 H10	NA	NA	142.07808	14.75	185982.940747945	110266.91674963	188675.429698112	127113.743173368	68286.0981312565	78095.4946718164	150542.642601845	182982.848392569	213551.771808735	722813.147629831	646716.495853291	156219.627870502	158939.030092332	95140.3025160348	503634.259924497	300634.146181211	93973.5287876184	165988.621151664
Compound291	1-MN	C11 H10	NA	NA	142.07811	17.545	942295.132449211	435556.440074456	938880.616619813	208398.908967306	1786687.68825262	29602.2924384429	553834.854713926	176160.213082408	65598.3021234588	238506.22315305	268861.501489129	139739.099340109	710265.446881291	326443.314403332	388150.973089448	87810.4149416969	107571.481787067	139421.432230743
Compound295	6-Methylquinoline	C10 H9 N	NA	NA	143.07349	11.714	3599542.53805546	2911696.11065812	7181371.81621934	3703267.40518968	9189759.91398845	1274264.92817737	2151507.47744289	2050053.18575052	1220458.09360102	16000518.1828166	3053519.75064351	3176962.75482719	10121486.9356392	12038297.9084327	4849741.63421536	6513537.66122416	3221265.43225698	2742834.0479511
Compound296	Stachydrine	C7 H13 N O2	NA	NA	143.09464	4.075	288823.153928708	320009.511689532	832315.838630735	994387.336083047	777679.884181783	164591.124541945	247849.693509065	174735.074035826	152194.536919747	1269239.22705321	685991.56456697	343544.720838543	1116824.0947507	877924.824734856	721821.553187023	641974.909855493	1778019.47886898	581496.011063638
Compound303	N-Acetylcadaverine	C7 H16 N2 O	NA	NA	144.12618	4.065	46058.1656137376	48194.0231655793	243608.067854764	821081.740208227	2203693.78489516	8887.78766575372	56589.7967172822	14336.9424500044	5002.59374246527	37436.547916625	70642.0553089862	34964.6022353259	544827.841367267	102184.838338524	50459.4845957741	216036.018984442	137757.837382111	400826.727004226
Compound306	4-Indolecarbaldehyde	C9 H7 N O	NA	NA	145.05273	11.715	7081150.11462422	6683917.24744875	16217416.6466174	6993067.4699231	11310308.8554864	3492890.00726775	5191613.44820007	5851580.98984448	3550930.14793248	31363368.6619772	8855806.82166465	7002793.38776934	23105131.6795841	26994178.1196648	10207153.9747525	15110637.4945916	6822838.46000153	6253933.61883493
Compound307	4-ACETAMIDOBUTYRIC ACID	C6 H11 N O3	NA	NA	145.07375	3.549	568204.588955858	392032.309113799	3038717.27608239	1327568.45840979	1769211.60558259	219178.047146454	303593.084701335	265023.089676644	224746.907752695	2582425.90247897	1128308.60038305	1631026.63861455	4018454.8542805	5120687.57153675	1069375.84736987	1152753.04587313	1002425.12348894	730940.454044129
Compound309	4-Guanidinobutyric acid	C5 H11 N3 O2	NA	NA	145.0851	5.102	49031.6289715743	65726.1157239194	108067.566026381	1386066.54708256	376678.660373093	147045.449417527	41763.3199633955	100608.284910414	120514.801394108	857107.4844277	754726.017582973	222161.546384724	190781.552423825	317093.293933706	276141.084666413	1732689.40906266	1775598.86106804	2601056.97480694
Compound311	g-Butyrobetaine	C7 H15 N O2	NA	NA	145.1102	4.071	116446.437077312	221366.735844615	343448.721337183	863910.77609218	269459.10927989	142853.404317521	199543.9187251	117145.702255827	101105.091166465	740158.306305652	259353.518495732	321728.311952162	292458.091590379	1815157.11448117	180386.377715028	196117.305045366	272629.366011268	92956.3021645874
Compound312	Spermidine	C7 H19 N3	NA	NA	145.1579	3.161	5008492.55400915	4070566.37716703	13490081.2378956	9168506.82070383	5012721.35987393	1623982.36408593	4342559.09954714	4337147.9447058	1788339.44976683	2071265.43929011	1281887.95806959	1136472.95789671	8112188.08977262	4144245.12178046	10443554.6795732	2955345.42541672	2621314.82384673	1163264.85381767
Compound314	2-Formylbenzofuran	C9 H6 O2	NA	NA	146.03673	4.135	494575.46017725	179796.001697472	1404911.28703642	933391.468688073	1244398.72000121	133458.954730629	132748.068167146	319303.715286377	116572.046924662	1987384.54476536	714372.971913387	2608945.70703062	972220.834960925	2241834.54827	1202156.25027334	1453840.01687953	1196760.09246998	1378551.83700607
Compound315	phenylpropiolic acid	C9 H6 O2	NA	NA	146.03675	13.036	246528.923331487	884536.096367109	1512280.68307719	4672751.10523345	3074536.63056826	395255.090634657	519061.802929732	392478.787027094	359756.923633197	769033.712597862	2051531.36903944	186595.636200434	2477771.41658184	3545574.78946175	3905474.16994504	4805393.2555847	3966430.32553877	4549591.72147481
Compound318	2-methyl-1,3-thiazolidine-2-carboxamide	C5 H10 N2 O S	NA	NA	146.05109	3.099	5170.17763186299	7808.34554820912	556552.232771956	188734.876366207	265469.387023844	2635.71466586485	2539.13668999475	3039.84511894776	1989.17193164978	11996.9898733601	126677.593161816	10306.1053667959	451407.10922308	178609.48835051	668846.443722547	115763.554960471	88758.2986822829	36391.2372189855
Compound319	D-(-)-Glutamine	C5 H10 N2 O3	NA	NA	146.0679	4.443	2385956.07875369	1163482.0676978	5200195.38899643	1375011.87989802	2639855.56565452	1053309.08643897	1285533.32545324	1992573.30690852	758754.055270738	12988830.323382	3325828.89742947	4613196.79344287	3077114.89278166	10238763.4046028	2133927.4031689	3433898.11382163	993233.552593108	845054.353669823
Compound320	DL-Glutamine	; C5 H10 N2 O3	NA	NA	146.0691	3.512	4674486.13293819	3079575.72137196	5771673.81244434	3282297.98984485	6765966.33423837	2676310.5803881	1891334.01570759	4753266.60704448	1476368.62332829	17931405.9685178	8238635.22316618	16803323.0577969	7435907.6377897	15804596.199979	3240236.77774234	4688955.6151791	3218748.56429284	2572416.51953746
Compound328	3-Thiomorpholinecarboxylic acid	C5 H9 N O2 S	NA	NA	147.03537	3.675	20994.8666480368	18096.1576700712	64790.2922067961	86780.8645212312	70765.3741282365	17680.5497217021	12356.3132323745	20439.3031602527	18112.7872789419	1644902.82358384	57867.411795524	2325104.20433716	61726.5560673523	101350.457057121	35354.6502022922	52015.1144251629	66305.2551868611	133809.661272109
Compound330	L-Glutamic acid	; C5 H9 N O4	NA	NA	147.05301	4.591	2266011.20670303	2401715.10215892	12887645.3731801	5548102.27109551	15060306.6875993	804409.375655086	1188589.6360771	1394084.01565525	703372.781211898	19029998.4406287	6059886.66980935	23447069.9516772	8434100.44481004	18269508.8721503	5566455.19820707	11550473.4432087	6321554.54419234	8738039.08816036
Compound336	4-methylthio-2-oxobutanoic acid	C5 H8 O3 S; C2 H5 N4 O2 P	NA	NA	148.01939	3.569	59069.4948411397	27590.6241794624	325059.498389085	419435.647245592	255475.0241993	25695.1098686389	22804.6601756588	21923.2270583375	25743.8715303968	1427342.4217641	301265.416962577	5015053.22185662	229331.781010883	432940.788075614	513439.348080446	839967.408069565	714880.000381987	1149936.15025489
Compound337	(+/-)-2-Hydroxyglutaric acid	; C5 H8 O5	NA	NA	148.03743	4.128	29854.6699063201	12815.7997906625	52033.2870187344	48810.0861236054	15374.2606330333	15677.1845031923	15652.0346732813	15485.7430902746	18826.3566399634	107291.595349624	91021.8818929432	63818.5501182664	54681.8721825553	47357.6982223232	48825.5072881847	98106.4726967498	76701.9710473283	230810.320484075
Compound339	trans-Cinnamic acid	C9 H8 O2	NA	NA	148.05239	10.756	258493970.369937	177486660.83947	391671544.451187	83989592.1931456	275138311.078009	96624618.5114065	148954726.871341	187336195.495119	91370759.5914694	750262085.121575	320958203.061679	145899645.588986	430057885.480377	665810579.733359	152988231.565779	270835095.490887	123537766.889973	88644944.1159526
Compound340	(2E)-3-(3-Hydroxyphenyl)acrylaldehyde	C9 H8 O2	NA	NA	148.05248	4.916	44468028.892816	26641321.9208648	66791154.1392299	8556534.36664929	48108802.4505782	15178525.9489219	12890109.6918262	25156258.5072418	15542931.1974579	175197720.946598	75900989.9591646	20447458.690965	147784086.681122	208315578.6391	54751971.5178659	53692351.2264378	27766885.2932767	19394269.1448152
Compound345	L-(-)-Methionine	C5 H11 N O2 S;	NA	NA	149.05098	4.213	10808431.2198699	7798278.41681406	33837909.7080825	7572682.42242198	25049014.5331284	3739367.30071026	5929461.97189796	9499490.72229572	3207047.06563895	86501402.6932297	10468741.2667426	26432476.7665407	28310684.481864	56682603.8852338	11831531.2817928	18266284.7807389	17891162.067998	6207435.62768496
Compound348	1-Methyladenine	C6 H7 N5	NA	NA	149.07005	4.069	84286.9528864592	128202.987900754	385854.792490415	2317471.39738302	841230.974190902	91535.4914348507	66114.5840027071	63954.5779671328	15465.4774466775	277977.348628452	201470.968688549	36318.9871874544	813924.755525944	545954.288159213	588680.045036775	826555.223894831	1831732.70680591	1194195.02640677
Compound353	4'-Methoxyacetophenone	C9 H10 O2	NA	NA	150.06796	15.683	70631.1590533531	20860.9345113128	273865.820550267	898689.49751494	244840.519690561	67594.6445720156	43260.3796411621	70068.9342991264	27611.8991485661	162795.700970997	140267.149623	129169.840895995	405241.522159191	1664250.29830138	1084673.89107369	1235327.96520592	3907274.85811981	4475909.67008203
Compound360	Guanine	C5 H5 N5 O	NA	NA	151.04932	4.572	357839.491734307	265470.449069386	1203839.44237419	188053.120688831	929525.53530855	36966.157201442	40387.5063470714	216171.65396687	88730.3078228371	1551651.69090592	98625.4565728	2079142.0814915	838718.242336679	2985987.71060475	385348.684267517	319023.252680672	69809.8346700136	301985.993585609
Compound363	Pyridoxamine	C8 H12 N2 O2	NA	NA	151.06093	3.35	5759691.89190431	3034152.33078077	4406115.66288028	772328.713295109	3605186.81472229	1014099.07962845	1621347.62863012	2966020.51390615	926394.608874381	16065270.8220991	1501851.67573238	5710183.15151572	3929499.02549987	14594403.0557274	1086906.11691579	3300389.88545434	1702821.39256657	1627193.29747025
Compound364	Paracetamol	; C8 H9 N O2	NA	NA	151.06319	3.915	14417.8727761365	13823.7232495525	46801.6742317298	183498.637742342	88628.5860765901	38110.9984622075	9807.98005536078	8480.453894618	9641.89010526946	55634.3152529691	284151.233931224	51910.4655286526	56317.7667260181	208307.27497504	225474.806609398	320941.724345758	268604.64096006	136597.408850908
Compound367	Xanthine	C5 H4 N4 O2	NA	NA	152.0321	4.582	26589.841944664	36685.7486368003	29408.7163175558	153486.271681507	1242911.7594574	5777.772386119	29931.877117999	9597.10701157532	7672.36569476718	31562.5856281069	25660.4118814598	9214.37286176015	873667.376726074	29998.7524724311	82365.7773843059	18013.9604250952	82277.9780937512	67599.8234301638
Compound373	3,5-Dimethoxyaniline	C8 H11 N O2	NA	NA	153.07649	4.561	383683.945612669	2179455.26710351	9397438.74782717	703682.175190633	392800.578740541	3295682.5128141	4607590.08810769	2849010.53253627	543581.964810245	1468410.46964093	3635251.09801432	438617.573221495	1606631.19296925	2471203.63669516	460579.748557025	645099.316373698	438834.675437881	286369.400916048
Compound377	hydroxyacetone phosphate	C3 H7 O5 P	NA	NA	154.00231	3.532	158483.711853313	218805.425726568	242991.921810108	284439.221488828	239505.770046099	202328.229749262	90640.0671863089	168669.554895947	136407.518806415	381876.654118837	322486.97435519	72834.9966765973	202348.762907157	284596.607956143	233225.874750747	381532.369091187	691058.663730698	324067.772783222
Compound378	Acipimox	C6 H6 N2 O3	NA	NA	154.03532	3.424	1602385.32891524	1005542.82703683	2097548.96041444	1230516.61098432	2627515.40887111	583400.345905178	482062.04810958	777404.166145924	812525.534963146	8119179.5976887	2348501.94022414	5725370.08156613	847214.235934564	7092573.37636425	1373336.35393262	3131784.82469783	2042353.00351581	2906177.30987923
Compound381	N-methylethanolamine phosphate	C3 H10 N O4 P	NA	NA	155.03476	3.665	181627.547559053	189892.023039332	690252.205260685	142546.785803544	744205.57996426	416669.438812129	231978.783544835	320633.709255538	298844.882444995	4036186.65332164	263746.409628478	555648.1868068	512354.860067708	1495939.40728552	166447.228500181	1047402.45366023	307670.02934332	373780.157484343
Compound384	L-Histidine	C6 H9 N3 O2	NA	NA	155.06941	3.935	1565225.62711159	1094082.77786679	3268634.54396421	3339776.87069055	17620119.0873366	123245.240918771	678321.881498851	659022.652600232	341681.181805316	9679725.26127225	2480678.15077615	16608636.672666	3873590.09076725	10389874.5651882	4590026.1537158	5368749.30930416	4212872.02075396	3529237.4324412
Compound391	Glycyl-L-leucine	C8 H16 N2 O3	NA	NA	156.08977	4.153	1042755.95283905	810333.366661093	1056109.80112322	1171514.42669532	2142615.37035162	223063.123494987	796020.643548974	742220.298760616	196179.523091586	2341353.69479383	1489776.57835532	1094647.69773955	1719019.72148176	2112809.45745538	1181488.46724264	561148.760278816	8000825.68853439	1970698.94587059
Compound392	1,2-Dimethylnaphthalene	C12 H12	NA	NA	156.09383	17.567	1047609.54614943	532802.194688653	1484140.2830036	67923.517482169	1286580.00399445	53470.0852602978	790116.692787628	189463.886352364	22043.8949663219	186104.953246828	310255.629214823	153398.612819308	774687.645136839	381100.836378203	466233.85936421	596961.507382104	117058.752854194	176351.806657999
Compound395	Furaspor	C6 H7 N O4	NA	NA	157.0366	4.153	62307.1006696927	21534.9637942402	112113.265886936	102418.391736523	94517.3231000583	10085.1864531813	27297.2607982429	12269.6346866388	11373.3732437866	123366.175712478	116710.26459712	44628.853515448	114622.803560947	158297.939494001	71819.8798102554	101656.002367948	171675.239046743	58241.6312018286
Compound405	4-Methylene-L-glutamine	C6 H10 N2 O3	NA	NA	158.06906	3.591	646616.809186422	230734.752053404	4609965.51430804	2228209.78376268	1962280.94875273	51774.4186502493	122412.302007521	112671.243800516	75848.6711135303	1025720.90417712	351024.713990873	502160.094139887	5054467.91561516	2955545.21503857	1064988.60810407	1308266.07631851	955592.04545884	1113409.33973509
Compound406	1,5-Naphthalenediamine	C10 H10 N2	NA	NA	158.08437	11.701	2565184.14904824	3048997.44778327	6334346.31850403	2016553.08205135	4212309.68584768	1350410.55746873	2172068.53398475	2322410.56836176	1090766.26381325	13540862.5031483	2399846.45055989	2620592.10235606	8913093.04294609	10522871.5813515	3961989.04711664	3758663.7268862	2678074.83782668	1399285.91556209
Compound408	GLK	C14 H28 N4 O4	NA	NA	158.10533	4.118	940571.88132866	511731.126257545	802524.69783253	701410.668171262	724843.417767989	244987.752586758	431156.427952465	802796.037567416	200238.986906774	1319440.50283799	705138.09427471	363760.618528334	1800470.98203734	3394052.8184933	887648.151470449	595642.755309433	963505.956423949	736567.501860677
Compound414	delta-guanidinovaleric acid	C6 H13 N3 O2	NA	NA	159.10083	5.404	24851.3277309548	18240.0668658124	97564.8899690519	330624.241433129	113710.309994235	49984.9649074165	21029.0509766988	39934.6348162388	31242.5636037491	140410.423724397	118141.42546729	37480.1455846898	58847.3250156491	258229.321515092	107800.780766353	295240.835804871	708487.533960242	302168.013488746
Compound415	Acetyl-β-methylcholine	C8 H17 N O2	NA	NA	159.12586	4.099	1983018.84821073	1683084.4668434	4204290.58169647	5675082.3889758	2239509.9492466	1075103.22303947	1196019.32459107	1767123.02288687	1606110.70499687	13473151.8808505	5670056.73571031	4195119.50651316	5397069.14274757	8966984.60412049	3108005.3279791	3476891.87025874	7827245.97128453	2538852.39260525
Compound417	RH0365500	C8 H17 N O2	NA	NA	159.12589	5.401	649380.317190151	722244.74299017	2075826.87549908	4114414.34681154	1770004.30703554	1004029.46643779	846664.053921115	794023.7245182	987979.654703051	2916722.80597083	6266471.38895228	275477.325289057	3022692.54487597	2398673.87398967	2381864.68767512	2418442.30306925	4484240.88636782	1100210.60513341
Compound418	2,4-Dichlorotoluene	C7 H6 Cl2	NA	NA	159.9846	3.143	189087.819363558	243962.442217253	9017361.62964119	6004107.77430245	6887969.67175878	7258.87468586143	114030.914872782	76911.0342305108	13656.7836808161	505435.020015153	3112247.28240502	146704.332929469	8255782.59811536	3546842.65182905	7569392.82607953	3439110.71742511	1764679.42073581	1110944.55443835
Compound423	D-Alanyl-D-alanine	C6 H12 N2 O3	NA	NA	160.08468	3.752	2798836.37426635	1370241.51325527	593580.872802099	401880.598564291	687625.100172037	302150.352808279	1332822.15267978	1611244.39219473	341134.300805782	801930.657797955	865832.732710798	128261.190241625	1510084.74387541	3029243.88142924	499045.61548878	360790.838753854	637933.498689113	230234.917301738
